link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,BPR_alpha_term,BPR_beta_term,free_flow_time,toll,volume,cost
2046,747,201,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2047,747,741,1,2.9915,1,25,250,1,180,12,0.15,4,7,0,4000,7
2048,747,745,1,3.4775,1,25,200,1,180,12,0.15,4,8,0,4000,8
2049,747,746,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
2050,747,749,1,2.867,1,25,450,1,180,12,0.15,4,6,0,4000,6
2051,748,202,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2052,748,746,1,2.806,1,25,200,1,180,12,0.15,4,6,0,4000,6
2053,748,749,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
2054,748,753,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
2055,748,757,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
2056,749,203,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2057,749,745,1,3.6011,1,25,200,1,180,12,0.15,4,8,0,4000,8
2058,749,747,1,2.867,1,25,450,1,180,12,0.15,4,6,0,4000,6
2059,749,748,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
2060,749,758,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
2061,750,204,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2062,750,419,1,2.501,1,25,300,1,180,12,0.15,4,6,0,4000,6
2063,750,742,1,4.8421,1,25,300,1,180,12,0.15,4,11,0,4000,11
2064,750,752,1,2.7477,1,25,800,1,180,12,0.15,4,6,0,4000,6
2065,750,754,1,3.6646,1,25,300,1,180,12,0.15,4,8,0,4000,8
2066,751,205,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2067,751,419,1,0.9068,1,25,300,1,180,12,0.15,4,2,0,4000,2
2068,751,742,1,4.6875,1,25,150,1,180,12,0.15,4,11,0,4000,11
2069,751,746,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2070,751,753,1,2.8087,1,25,200,1,180,12,0.15,4,6,0,4000,6
2071,752,206,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2072,752,420,1,1.4741,1,25,200,1,180,12,0.15,4,3,0,4000,3
2073,752,750,1,2.7477,1,25,800,1,180,12,0.15,4,6,0,4000,6
2074,752,755,1,3.2946,1,25,450,1,180,12,0.15,4,7,0,4000,7
2075,752,761,1,2.9896,1,25,350,1,180,12,0.15,4,7,0,4000,7
2076,753,207,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2077,753,420,1,1.8351,1,25,200,1,180,12,0.15,4,4,0,4000,4
2078,753,748,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
2079,753,751,1,2.8087,1,25,200,1,180,12,0.15,4,6,0,4000,6
2080,753,762,1,3.1116,1,25,100,1,180,12,0.15,4,7,0,4000,7
2081,754,208,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2082,754,744,1,2.9286,1,25,400,1,180,12,0.15,4,7,0,4000,7
2083,754,750,1,3.6646,1,25,300,1,180,12,0.15,4,8,0,4000,8
2084,754,755,1,2.9082,1,25,900,1,180,12,0.15,4,6,0,4000,6
2085,755,209,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2086,755,752,1,3.2946,1,25,450,1,180,12,0.15,4,7,0,4000,7
2087,755,754,1,2.9082,1,25,900,1,180,12,0.15,4,6,0,4000,6
2088,755,765,1,3.0719,1,25,650,1,180,12,0.15,4,7,0,4000,7
2089,756,210,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2090,756,745,1,5.9183,1,25,400,1,180,12,0.15,4,14,0,4000,14
2091,756,758,1,3.6929,1,25,150,1,180,12,0.15,4,8,0,4000,8
2092,756,760,1,3.741,1,25,300,1,180,12,0.15,4,8,0,4000,8
2093,756,767,1,5.856,1,25,200,1,180,12,0.15,4,14,0,4000,14
2094,756,799,1,2.9305,1,25,300,1,180,12,0.15,4,7,0,4000,7
2095,757,211,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2096,757,748,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
2097,757,758,1,2.928,1,25,50,1,180,12,0.15,4,7,0,4000,7
2098,757,759,1,3.111,1,25,200,1,180,12,0.15,4,7,0,4000,7
2099,757,762,1,2.9915,1,25,550,1,180,12,0.15,4,7,0,4000,7
2100,758,212,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2101,758,749,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
2102,758,756,1,3.6929,1,25,150,1,180,12,0.15,4,8,0,4000,8
2103,758,757,1,2.928,1,25,50,1,180,12,0.15,4,7,0,4000,7
2104,758,760,1,2.928,1,25,200,1,180,12,0.15,4,7,0,4000,7
2105,759,213,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2106,759,757,1,3.111,1,25,200,1,180,12,0.15,4,7,0,4000,7
2107,759,760,1,2.9337,1,25,250,1,180,12,0.15,4,7,0,4000,7
2108,759,764,1,2.9305,1,25,600,1,180,12,0.15,4,7,0,4000,7
2109,759,768,1,2.8067,1,25,100,1,180,12,0.15,4,6,0,4000,6
2110,760,214,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2111,760,756,1,3.741,1,25,300,1,180,12,0.15,4,8,0,4000,8
2112,760,758,1,2.928,1,25,200,1,180,12,0.15,4,7,0,4000,7
2113,760,759,1,2.9337,1,25,250,1,180,12,0.15,4,7,0,4000,7
2114,760,769,1,2.928,1,25,150,1,180,12,0.15,4,7,0,4000,7
2115,761,215,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2116,761,421,1,0.61,1,25,100,1,180,12,0.15,4,1,0,4000,1
2117,761,752,1,2.9896,1,25,350,1,180,12,0.15,4,7,0,4000,7
2118,761,762,1,2.9286,1,25,250,1,180,12,0.15,4,7,0,4000,7
2119,761,763,1,2.7457,1,25,50,1,180,12,0.15,4,6,0,4000,6
2120,762,216,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2121,762,753,1,3.1116,1,25,100,1,180,12,0.15,4,7,0,4000,7
2122,762,757,1,2.9915,1,25,550,1,180,12,0.15,4,7,0,4000,7
2123,762,761,1,2.9286,1,25,250,1,180,12,0.15,4,7,0,4000,7
2124,762,764,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
2125,763,217,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2126,763,422,1,0.6955,1,25,100,1,180,12,0.15,4,1,0,4000,1
2127,763,761,1,2.7457,1,25,50,1,180,12,0.15,4,6,0,4000,6
2128,763,764,1,3.0555,1,25,350,1,180,12,0.15,4,7,0,4000,7
2129,763,772,1,3.1116,1,25,300,1,180,12,0.15,4,7,0,4000,7
2130,764,218,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2131,764,759,1,2.9305,1,25,600,1,180,12,0.15,4,7,0,4000,7
2132,764,762,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
2133,764,763,1,3.0555,1,25,350,1,180,12,0.15,4,7,0,4000,7
2134,764,773,1,2.8677,1,25,600,1,180,12,0.15,4,6,0,4000,6
2135,765,219,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2136,765,421,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
2137,765,755,1,3.0719,1,25,650,1,180,12,0.15,4,7,0,4000,7
2138,765,766,1,3.0719,1,25,350,1,180,12,0.15,4,7,0,4000,7
2139,766,220,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2140,766,422,1,3.4962,1,25,100,1,180,12,0.15,4,8,0,4000,8
2141,766,765,1,3.0719,1,25,350,1,180,12,0.15,4,7,0,4000,7
2142,766,776,1,2.9508,1,25,600,1,180,12,0.15,4,7,0,4000,7
2143,767,221,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2144,767,583,1,5.9783,1,25,500,1,180,12,0.15,4,14,0,4000,14
2145,767,756,1,5.856,1,25,200,1,180,12,0.15,4,14,0,4000,14
2146,767,769,1,3.6929,1,25,150,1,180,12,0.15,4,8,0,4000,8
2147,767,771,1,3.8192,1,25,150,1,180,12,0.15,4,9,0,4000,9
2148,767,807,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
2149,768,222,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2150,768,759,1,2.8067,1,25,100,1,180,12,0.15,4,6,0,4000,6
2151,768,769,1,2.8677,1,25,250,1,180,12,0.15,4,6,0,4000,6
2152,768,770,1,2.8696,1,25,200,1,180,12,0.15,4,6,0,4000,6
2153,768,773,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
2154,769,223,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2155,769,760,1,2.928,1,25,150,1,180,12,0.15,4,7,0,4000,7
2156,769,767,1,3.6929,1,25,150,1,180,12,0.15,4,8,0,4000,8
2157,769,768,1,2.8677,1,25,250,1,180,12,0.15,4,6,0,4000,6
2158,769,771,1,3.111,1,25,550,1,180,12,0.15,4,7,0,4000,7
2159,770,224,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2160,770,584,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
2161,770,768,1,2.8696,1,25,200,1,180,12,0.15,4,6,0,4000,6
2162,770,771,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
2163,770,775,1,2.9286,1,25,250,1,180,12,0.15,4,7,0,4000,7
2164,771,225,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2165,771,585,1,2.8677,1,25,300,1,180,12,0.15,4,6,0,4000,6
2166,771,767,1,3.8192,1,25,150,1,180,12,0.15,4,9,0,4000,9
2167,771,769,1,3.111,1,25,550,1,180,12,0.15,4,7,0,4000,7
2168,771,770,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
2169,772,226,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2170,772,423,1,0.682,1,25,100,1,180,12,0.15,4,1,0,4000,1
2171,772,763,1,3.1116,1,25,300,1,180,12,0.15,4,7,0,4000,7
2172,772,773,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
2173,772,774,1,2.8067,1,25,200,1,180,12,0.15,4,6,0,4000,6
2174,773,227,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2175,773,764,1,2.8677,1,25,600,1,180,12,0.15,4,6,0,4000,6
2176,773,768,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
2177,773,772,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
2178,773,775,1,2.867,1,25,300,1,180,12,0.15,4,6,0,4000,6
2179,774,228,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2180,774,424,1,1.4754,1,25,200,1,180,12,0.15,4,3,0,4000,3
2181,774,588,1,3.172,1,25,250,1,180,12,0.15,4,7,0,4000,7
2182,774,772,1,2.8067,1,25,200,1,180,12,0.15,4,6,0,4000,6
2183,774,775,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2184,775,229,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2185,775,589,1,3.111,1,25,750,1,180,12,0.15,4,7,0,4000,7
2186,775,770,1,2.9286,1,25,250,1,180,12,0.15,4,7,0,4000,7
2187,775,773,1,2.867,1,25,300,1,180,12,0.15,4,6,0,4000,6
2188,775,774,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2189,776,230,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2190,776,423,1,3.33,1,25,100,1,180,12,0.15,4,7,0,4000,7
2191,776,766,1,2.9508,1,25,600,1,180,12,0.15,4,7,0,4000,7
2192,776,777,1,3.4679,1,25,300,1,180,12,0.15,4,8,0,4000,8
2193,776,778,1,2.959,1,25,250,1,180,12,0.15,4,7,0,4000,7
2194,777,231,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2195,777,428,1,2.3969,1,25,650,1,180,12,0.15,4,5,0,4000,5
2196,777,596,1,4.1359,1,25,50,1,180,12,0.15,4,9,0,4000,9
2197,777,776,1,3.4679,1,25,300,1,180,12,0.15,4,8,0,4000,8
2198,777,778,1,2.9337,1,25,400,1,180,12,0.15,4,7,0,4000,7
2199,778,232,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2200,778,424,1,1.7361,1,25,200,1,180,12,0.15,4,4,0,4000,4
2201,778,426,1,2.5743,1,25,700,1,180,12,0.15,4,6,0,4000,6
2202,778,776,1,2.959,1,25,250,1,180,12,0.15,4,7,0,4000,7
2203,778,777,1,2.9337,1,25,400,1,180,12,0.15,4,7,0,4000,7
2204,779,233,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2205,779,780,1,5.9173,1,25,350,1,180,12,0.15,4,14,0,4000,14
2206,779,784,1,5.734,1,25,250,1,180,12,0.15,4,13,0,4000,13
2207,779,913,1,11.5535,1,25,200,1,180,12,0.15,4,27,0,4000,27
2208,779,915,1,6.2079,1,25,50,1,180,12,0.15,4,14,0,4000,14
2209,780,234,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2210,780,779,1,5.9173,1,25,350,1,180,12,0.15,4,14,0,4000,14
2211,780,781,1,5.7963,1,25,300,1,180,12,0.15,4,13,0,4000,13
2212,780,785,1,5.6733,1,25,250,1,180,12,0.15,4,13,0,4000,13
2213,780,916,1,6.219,1,25,100,1,180,12,0.15,4,14,0,4000,14
2214,781,235,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2215,781,780,1,5.7963,1,25,300,1,180,12,0.15,4,13,0,4000,13
2216,781,782,1,5.9783,1,25,300,1,180,12,0.15,4,14,0,4000,14
2217,781,786,1,5.551,1,25,350,1,180,12,0.15,4,13,0,4000,13
2218,781,916,1,6.8941,1,25,300,1,180,12,0.15,4,16,0,4000,16
2219,781,917,1,6.3919,1,25,50,1,180,12,0.15,4,15,0,4000,15
2220,782,236,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2221,782,781,1,5.9783,1,25,300,1,180,12,0.15,4,14,0,4000,14
2222,782,783,1,3.9083,1,25,350,1,180,12,0.15,4,9,0,4000,9
2223,782,787,1,4.6296,1,25,150,1,180,12,0.15,4,11,0,4000,11
2224,782,788,1,4.5718,1,25,100,1,180,12,0.15,4,10,0,4000,10
2225,782,917,1,6.7269,1,25,50,1,180,12,0.15,4,16,0,4000,16
2226,782,918,1,6.3361,1,25,150,1,180,12,0.15,4,15,0,4000,15
2227,783,237,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2228,783,737,1,2.867,1,25,150,1,180,12,0.15,4,6,0,4000,6
2229,783,782,1,3.9083,1,25,350,1,180,12,0.15,4,9,0,4000,9
2230,783,791,1,5.795,1,25,100,1,180,12,0.15,4,13,0,4000,13
2231,783,918,1,5.7702,1,25,250,1,180,12,0.15,4,13,0,4000,13
2232,784,238,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2233,784,779,1,5.734,1,25,250,1,180,12,0.15,4,13,0,4000,13
2234,784,785,1,5.856,1,25,400,1,180,12,0.15,4,14,0,4000,14
2235,784,792,1,5.7953,1,25,400,1,180,12,0.15,4,13,0,4000,13
2236,784,913,1,7.748,1,25,250,1,180,12,0.15,4,18,0,4000,18
2237,785,239,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2238,785,780,1,5.6733,1,25,250,1,180,12,0.15,4,13,0,4000,13
2239,785,784,1,5.856,1,25,400,1,180,12,0.15,4,14,0,4000,14
2240,785,786,1,5.856,1,25,150,1,180,12,0.15,4,14,0,4000,14
2241,785,793,1,5.856,1,25,300,1,180,12,0.15,4,14,0,4000,14
2242,786,240,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2243,786,781,1,5.551,1,25,350,1,180,12,0.15,4,13,0,4000,13
2244,786,785,1,5.856,1,25,150,1,180,12,0.15,4,14,0,4000,14
2245,786,788,1,4.6922,1,25,50,1,180,12,0.15,4,11,0,4000,11
2246,786,790,1,4.7845,1,25,50,1,180,12,0.15,4,11,0,4000,11
2247,786,794,1,5.9173,1,25,450,1,180,12,0.15,4,14,0,4000,14
2248,787,241,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2249,787,782,1,4.6296,1,25,150,1,180,12,0.15,4,11,0,4000,11
2250,787,788,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
2251,787,789,1,2.745,1,25,150,1,180,12,0.15,4,6,0,4000,6
2252,787,791,1,2.728,1,25,200,1,180,12,0.15,4,6,0,4000,6
2253,788,242,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2254,788,782,1,4.5718,1,25,100,1,180,12,0.15,4,10,0,4000,10
2255,788,786,1,4.6922,1,25,50,1,180,12,0.15,4,11,0,4000,11
2256,788,787,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
2257,788,790,1,2.867,1,25,150,1,180,12,0.15,4,6,0,4000,6
2258,789,243,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2259,789,787,1,2.745,1,25,150,1,180,12,0.15,4,6,0,4000,6
2260,789,790,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
2261,789,791,1,2.8774,1,25,250,1,180,12,0.15,4,6,0,4000,6
2262,789,795,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
2263,790,244,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2264,790,786,1,4.7845,1,25,50,1,180,12,0.15,4,11,0,4000,11
2265,790,788,1,2.867,1,25,150,1,180,12,0.15,4,6,0,4000,6
2266,790,789,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
2267,790,796,1,3.0524,1,25,150,1,180,12,0.15,4,7,0,4000,7
2268,791,245,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2269,791,745,1,3.05,1,25,100,1,180,12,0.15,4,7,0,4000,7
2270,791,783,1,5.795,1,25,100,1,180,12,0.15,4,13,0,4000,13
2271,791,787,1,2.728,1,25,200,1,180,12,0.15,4,6,0,4000,6
2272,791,789,1,2.8774,1,25,250,1,180,12,0.15,4,6,0,4000,6
2273,791,799,1,5.795,1,25,50,1,180,12,0.15,4,13,0,4000,13
2274,792,246,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2275,792,784,1,5.7953,1,25,400,1,180,12,0.15,4,13,0,4000,13
2276,792,793,1,5.7953,1,25,350,1,180,12,0.15,4,13,0,4000,13
2277,792,800,1,5.8563,1,25,300,1,180,12,0.15,4,14,0,4000,14
2278,792,913,1,7.3111,1,25,200,1,180,12,0.15,4,17,0,4000,17
2279,793,247,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2280,793,785,1,5.856,1,25,300,1,180,12,0.15,4,14,0,4000,14
2281,793,792,1,5.7953,1,25,350,1,180,12,0.15,4,13,0,4000,13
2282,793,794,1,5.9173,1,25,400,1,180,12,0.15,4,14,0,4000,14
2283,793,801,1,5.7953,1,25,300,1,180,12,0.15,4,13,0,4000,13
2284,794,248,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2285,794,786,1,5.9173,1,25,450,1,180,12,0.15,4,14,0,4000,14
2286,794,793,1,5.9173,1,25,400,1,180,12,0.15,4,14,0,4000,14
2287,794,796,1,4.5165,1,25,150,1,180,12,0.15,4,10,0,4000,10
2288,794,798,1,4.7349,1,25,250,1,180,12,0.15,4,11,0,4000,11
2289,794,802,1,5.734,1,25,250,1,180,12,0.15,4,13,0,4000,13
2290,795,249,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2291,795,789,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
2292,795,796,1,3.0524,1,25,100,1,180,12,0.15,4,7,0,4000,7
2293,795,797,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
2294,795,799,1,2.7558,1,25,50,1,180,12,0.15,4,6,0,4000,6
2295,796,250,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2296,796,790,1,3.0524,1,25,150,1,180,12,0.15,4,7,0,4000,7
2297,796,794,1,4.5165,1,25,150,1,180,12,0.15,4,10,0,4000,10
2298,796,795,1,3.0524,1,25,100,1,180,12,0.15,4,7,0,4000,7
2299,796,798,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
2300,797,251,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2301,797,795,1,2.9286,1,25,100,1,180,12,0.15,4,7,0,4000,7
2302,797,798,1,3.0597,1,25,200,1,180,12,0.15,4,7,0,4000,7
2303,797,799,1,2.8935,1,25,100,1,180,12,0.15,4,6,0,4000,6
2304,797,803,1,2.9915,1,25,300,1,180,12,0.15,4,7,0,4000,7
2305,798,252,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2306,798,794,1,4.7349,1,25,250,1,180,12,0.15,4,11,0,4000,11
2307,798,796,1,3.0506,1,25,100,1,180,12,0.15,4,7,0,4000,7
2308,798,797,1,3.0597,1,25,200,1,180,12,0.15,4,7,0,4000,7
2309,798,804,1,2.8067,1,25,600,1,180,12,0.15,4,6,0,4000,6
2310,799,253,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2311,799,756,1,2.9305,1,25,300,1,180,12,0.15,4,7,0,4000,7
2312,799,791,1,5.795,1,25,50,1,180,12,0.15,4,13,0,4000,13
2313,799,795,1,2.7558,1,25,50,1,180,12,0.15,4,6,0,4000,6
2314,799,797,1,2.8935,1,25,100,1,180,12,0.15,4,6,0,4000,6
2315,799,807,1,5.978,1,25,50,1,180,12,0.15,4,14,0,4000,14
2316,800,254,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2317,800,388,1,7.5097,1,25,250,1,180,12,0.15,4,18,0,4000,18
2318,800,792,1,5.8563,1,25,300,1,180,12,0.15,4,14,0,4000,14
2319,800,801,1,5.917,1,25,200,1,180,12,0.15,4,14,0,4000,14
2320,800,912,1,20.8982,1,25,350,1,180,12,0.15,4,50,0,4000,50
2321,801,255,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2322,801,387,1,4.4262,1,25,200,1,180,12,0.15,4,10,0,4000,10
2323,801,793,1,5.7953,1,25,300,1,180,12,0.15,4,13,0,4000,13
2324,801,800,1,5.917,1,25,200,1,180,12,0.15,4,14,0,4000,14
2325,801,802,1,5.856,1,25,250,1,180,12,0.15,4,14,0,4000,14
2326,802,256,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2327,802,708,1,6.1003,1,25,250,1,180,12,0.15,4,14,0,4000,14
2328,802,794,1,5.734,1,25,250,1,180,12,0.15,4,13,0,4000,13
2329,802,801,1,5.856,1,25,250,1,180,12,0.15,4,14,0,4000,14
2330,802,804,1,4.6014,1,25,100,1,180,12,0.15,4,11,0,4000,11
2331,802,806,1,4.758,1,25,100,1,180,12,0.15,4,11,0,4000,11
2332,803,257,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2333,803,797,1,2.9915,1,25,300,1,180,12,0.15,4,7,0,4000,7
2334,803,804,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
2335,803,805,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
2336,803,807,1,2.8383,1,25,250,1,180,12,0.15,4,6,0,4000,6
2337,804,258,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2338,804,798,1,2.8067,1,25,600,1,180,12,0.15,4,6,0,4000,6
2339,804,802,1,4.6014,1,25,100,1,180,12,0.15,4,11,0,4000,11
2340,804,803,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
2341,804,806,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
2342,805,259,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2343,805,709,1,2.867,1,25,250,1,180,12,0.15,4,6,0,4000,6
2344,805,803,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
2345,805,806,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
2346,805,807,1,2.9784,1,25,150,1,180,12,0.15,4,7,0,4000,7
2347,806,260,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2348,806,710,1,2.7457,1,25,250,1,180,12,0.15,4,6,0,4000,6
2349,806,802,1,4.758,1,25,100,1,180,12,0.15,4,11,0,4000,11
2350,806,804,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
2351,806,805,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
2352,807,261,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2353,807,583,1,6.27,1,25,50,1,180,12,0.15,4,15,0,4000,15
2354,807,767,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
2355,807,799,1,5.978,1,25,50,1,180,12,0.15,4,14,0,4000,14
2356,807,803,1,2.8383,1,25,250,1,180,12,0.15,4,6,0,4000,6
2357,807,805,1,2.9784,1,25,150,1,180,12,0.15,4,7,0,4000,7
2358,808,262,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2359,808,696,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2360,808,809,1,2.928,1,25,100,1,180,12,0.15,4,7,0,4000,7
2361,808,810,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2362,808,813,1,2.9286,1,25,250,1,180,12,0.15,4,7,0,4000,7
2363,809,263,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2364,809,697,1,2.8677,1,25,200,1,180,12,0.15,4,6,0,4000,6
2365,809,808,1,2.928,1,25,100,1,180,12,0.15,4,7,0,4000,7
2366,809,811,1,2.9896,1,25,350,1,180,12,0.15,4,7,0,4000,7
2367,809,865,1,4.5766,1,25,250,1,180,12,0.15,4,10,0,4000,10
2368,810,264,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2369,810,808,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
2370,810,811,1,2.867,1,25,250,1,180,12,0.15,4,6,0,4000,6
2371,810,815,1,3.1134,1,25,300,1,180,12,0.15,4,7,0,4000,7
2372,810,816,1,2.9305,1,25,250,1,180,12,0.15,4,7,0,4000,7
2373,811,265,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2374,811,809,1,2.9896,1,25,350,1,180,12,0.15,4,7,0,4000,7
2375,811,810,1,2.867,1,25,250,1,180,12,0.15,4,6,0,4000,6
2376,811,817,1,3.1134,1,25,200,1,180,12,0.15,4,7,0,4000,7
2377,811,865,1,4.5342,1,25,100,1,180,12,0.15,4,10,0,4000,10
2378,812,266,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2379,812,471,1,1.8712,1,25,300,1,180,12,0.15,4,4,0,4000,4
2380,812,472,1,0.7446,1,25,100,1,180,12,0.15,4,1,0,4000,1
2381,812,700,1,2.9305,1,25,200,1,180,12,0.15,4,7,0,4000,7
2382,812,813,1,3.0555,1,25,600,1,180,12,0.15,4,7,0,4000,7
2383,813,267,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
2384,813,701,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
